,person_id,age,citizen_status,nativity_status,weekly_hours_worked,total_income,self_employed_income,wage_income,interest_income,other_income,marital_status,school_status,sex,when_last_worked,worked_last_week,language,race_native_american,race_asian,race_black,race_native_hawaiian,race_pacific_islander,race_white,race_other,household_id,Predicted_uninsured,Prediction_prob
13827,87313,70,citizen_naturalized,foreign_born,0,7128.0,46.0,62.0,58.0,6962.0,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,37966,1,0.6671917412041609
13828,87327,89,citizen_birth,native_born,0,19905.0,52.0,63.0,34.0,19756.0,widowed,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,37971,0,0.4102599391930293
13829,87328,34,citizen_birth,native_born,40,6709.0,62.0,5208.0,72.0,1367.0,never_married,not_student,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,37971,1,0.6232855299847396
13830,87362,74,citizen_birth,native_born,0,28731.0,63.0,95.0,42.0,28531.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,37982,0,0.2147171336467885
13831,87363,63,citizen_birth,native_born,50,49410.0,51.0,46844.0,2444.0,71.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,37982,0,0.2834519330687283
13832,87366,23,citizen_birth,native_born,45,55238.0,74.0,55076.0,17.0,71.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,37985,0,0.4070388864111251
13833,87379,66,citizen_birth,native_born,0,40166.0,93.0,3.0,35.0,40035.0,divorced,not_student,M,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,37992,0,0.30446239254584756
13834,87385,65,citizen_birth,native_born,50,44191.0,8.0,24496.0,61.0,19626.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,37995,0,0.3010352062956415
13835,87386,66,citizen_birth,native_born,4,10484.0,84.0,589.0,35.0,9776.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,37995,0,0.3137827365717494
13836,87393,83,citizen_naturalized,foreign_born,0,13427.0,25.0,87.0,56.0,13259.0,married,not_student,F,over_five_years_ago,not_reported,Korean,0,1,0,0,0,0,0,37998,1,0.5598936765907926
13837,87394,28,citizen_birth,native_born,40,30245.0,78.0,30063.0,8.0,96.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,37999,0,0.35859686922380263
13838,87395,36,citizen_birth,native_born,40,40211.0,95.0,40084.0,30.0,2.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,37999,0,0.40380268266328223
13839,87397,44,citizen_birth,native_born,40,16251.0,22.0,16101.0,97.0,31.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38000,1,0.5042210630872378
13840,87398,47,citizen_birth,native_born,38,16165.0,20.0,16062.0,41.0,42.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38000,0,0.4929425174313801
13841,87414,55,citizen_birth,native_born,0,9250.0,74.0,101.0,35.0,9040.0,divorced,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38008,0,0.4388499011770221
13842,87437,19,citizen_birth,native_born,55,5286.0,62.0,5071.0,98.0,55.0,never_married,public_school,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,38018,0,0.42439045391257146
13843,87442,38,citizen_birth,native_born,50,63221.0,68.0,63085.0,37.0,31.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38022,0,0.2219512134465535
13844,87444,40,citizen_birth,native_born,0,219.0,81.0,92.0,3.0,43.0,never_married,public_school,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,38022,0,0.4674964417787813
13845,87445,82,citizen_birth,native_born,0,17948.0,86.0,39.0,56.0,17767.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38023,0,0.3411676510389
13846,87446,79,citizen_birth,native_born,0,4673.0,64.0,8.0,97.0,4504.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38023,0,0.3000528952983763
13847,87452,41,citizen_birth,native_born,0,228.0,11.0,93.0,94.0,30.0,never_married,not_student,M,in_last_five_years,not_reported,English,0,0,1,0,0,0,0,38027,1,0.6602919833162405
13848,87480,71,citizen_birth,native_born,40,143592.0,24.0,86005.0,63.0,57500.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38037,0,0.04332934870594187
13849,87481,67,citizen_birth,native_born,40,85428.0,43.0,67015.0,93.0,18277.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38037,0,0.0908540004271887
13850,87482,59,citizen_birth,native_born,40,85182.0,90.0,40003.0,12055.0,33034.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38038,0,0.15806839403570302
13851,87483,50,citizen_birth,native_born,0,283.0,52.0,91.0,100.0,40.0,married,not_student,F,over_five_years_ago,not_reported,English,0,1,0,0,0,0,0,38038,0,0.4127096375082767
13852,87490,18,citizen_birth,native_born,47,4670.0,38.0,4533.0,21.0,78.0,never_married,public_school,M,in_last_year,not_reported,English,0,0,0,0,0,1,0,38041,1,0.5533691501724186
13853,87501,44,citizen_birth,native_born,30,15746.0,18.0,15638.0,55.0,35.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38048,0,0.34026322887566235
13854,87502,26,citizen_birth,native_born,30,10190.0,65.0,10030.0,53.0,42.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38048,1,0.6244137684536597
13855,87507,62,noncitizen,foreign_born,0,3780.0,14.0,92.0,58.0,3616.0,divorced,not_student,M,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,0,1,38051,1,0.9382036615258534
13856,87508,23,citizen_birth,native_born,0,4883.0,57.0,16.0,41.0,4769.0,never_married,not_student,F,in_last_five_years,did_not_work,Spanish,0,0,0,0,0,0,1,38051,1,0.5858463934688842
13857,87509,18,citizen_birth,native_born,0,241.0,60.0,66.0,64.0,51.0,never_married,not_student,M,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,0,1,38051,1,0.7371155019362509
13858,87521,68,citizen_naturalized,foreign_born,0,2070.0,22.0,46.0,5.0,1997.0,married,not_student,F,in_last_five_years,did_not_work,"Kru, Ibo, Yoruba",0,0,1,0,0,0,0,38056,1,0.715720873959751
13859,87522,70,citizen_naturalized,foreign_born,0,1600.0,13.0,44.0,55.0,1488.0,married,not_student,M,over_five_years_ago,did_not_work,"Kru, Ibo, Yoruba",0,0,1,0,0,0,0,38056,1,0.805644093389485
13860,87533,44,citizen_naturalized,foreign_born,0,272.0,57.0,75.0,44.0,96.0,married,not_student,F,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,0,1,38063,1,0.7928917345212765
13861,87534,41,citizen_birth,native_born,40,118136.0,78.0,118010.0,29.0,19.0,married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,1,0,38063,0,0.10563799888464945
13862,87566,94,citizen_birth,native_born,0,40685.0,21.0,89.0,4568.0,36007.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38080,0,0.19867135525730467
13863,87569,54,citizen_birth,native_born,37,19246.0,38.0,19086.0,81.0,41.0,never_married,public_school,F,in_last_year,worked,English,0,0,0,0,0,1,0,38083,0,0.24277255917731885
13864,87571,46,citizen_birth,native_born,38,19652.0,93.0,19521.0,33.0,5.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38083,1,0.5136773388599519
13865,87584,83,citizen_birth,native_born,0,32291.0,3.0,86.0,34.0,32168.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38091,0,0.2727650038175303
13866,87585,87,citizen_birth,native_born,0,17880.0,82.0,77.0,65.0,17656.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38091,0,0.22428317727637162
13867,87586,77,citizen_birth,native_born,0,16676.0,3.0,3.0,1049.0,15621.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38092,0,0.36301314313028193
13868,87587,74,citizen_birth,native_born,0,1179.0,24.0,78.0,1076.0,1.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38092,0,0.33105621059461177
13869,87591,59,citizen_birth,native_born,0,160.0,64.0,25.0,62.0,9.0,divorced,not_student,M,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,38095,0,0.4738239871835903
13870,87596,77,citizen_birth,native_born,0,157.0,75.0,18.0,18.0,46.0,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38097,0,0.35937585145576767
13871,87601,34,citizen_birth,native_born,0,4560.0,63.0,87.0,63.0,4347.0,never_married,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,38099,0,0.4788365637010011
13872,87607,70,citizen_birth,native_born,0,80166.0,24.0,21.0,100.0,80021.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38103,0,0.13779023161065138
13873,87608,61,citizen_birth,native_born,0,169.0,43.0,3.0,39.0,84.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38103,0,0.37663892753270267
13874,87625,34,citizen_birth,native_born,40,60271.0,41.0,60065.0,93.0,72.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38109,0,0.3430124531375906
13875,87630,53,citizen_birth,native_born,48,39723.0,12.0,39590.0,43.0,78.0,married,not_student,M,in_last_year,worked,English,0,0,1,0,0,0,0,38111,0,0.41288907862608815
13876,87631,56,citizen_birth,native_born,20,17362.0,97.0,8049.0,58.0,9158.0,married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,38111,0,0.3750881511147995
13877,87640,31,citizen_birth,native_born,40,50412.0,67.0,50071.0,248.0,26.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38115,0,0.2865069147260346
13878,87642,74,citizen_birth,native_born,0,44853.0,25.0,52.0,12564.0,32212.0,married,not_student,M,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,38117,0,0.24452237613223804
13879,87643,65,citizen_birth,native_born,72,26278.0,88.0,26042.0,51.0,97.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38117,0,0.2875670289137905
13880,87646,32,citizen_birth,native_born,25,17625.0,79.0,11765.0,66.0,5715.0,divorced,not_student,F,in_last_year,did_not_work,Spanish,0,0,0,0,0,1,0,38120,0,0.365106039775937
13881,87660,57,citizen_birth,native_born,50,135222.0,4.0,120093.0,15027.0,98.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38127,0,0.063374358583479
13882,87661,59,citizen_birth,native_born,0,20254.0,28.0,88.0,20089.0,49.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38127,0,0.2872052953282726
13883,87665,44,citizen_birth,native_born,40,20200.0,4.0,20081.0,23.0,92.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38129,0,0.35801094863901745
13884,87666,46,citizen_birth,native_born,50,100190.0,61.0,100092.0,4.0,33.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38129,0,0.14327245285910103
13885,87680,20,citizen_birth,native_born,20,5216.0,46.0,5062.0,61.0,47.0,never_married,private_school,F,in_last_year,worked,English,0,0,0,0,0,1,0,38133,0,0.4664545285954976
13886,87681,36,citizen_birth,native_born,40,26498.0,40.0,26333.0,88.0,37.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38134,0,0.35201348579777286
13887,87682,39,citizen_birth,native_born,40,36177.0,4.0,36130.0,7.0,36.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38134,0,0.41488367939717746
13888,87689,47,citizen_birth,native_born,38,90143.0,20.0,90019.0,58.0,46.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38136,0,0.09266596371209418
13889,87690,20,citizen_birth,native_born,35,1324.0,55.0,1236.0,31.0,2.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38136,1,0.6891504137513368
13890,87691,18,citizen_birth,native_born,4,19129.0,28.0,1009.0,86.0,18006.0,never_married,public_school,F,in_last_year,worked,English,0,0,0,0,0,1,0,38136,0,0.32290198361271677
13891,87693,19,citizen_birth,native_born,0,137.0,48.0,38.0,1.0,50.0,never_married,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,38136,1,0.6751510173775334
13892,87694,42,citizen_birth,native_born,0,243.0,71.0,70.0,32.0,70.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38137,0,0.4389223463132632
13893,87695,44,citizen_birth,native_born,50,120194.0,95.0,120075.0,12.0,12.0,married,not_student,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,38137,0,0.10049064387362419
13894,87716,22,citizen_birth,native_born,40,15246.0,73.0,15078.0,13.0,82.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38146,1,0.6186505105259371
13895,87737,54,citizen_birth,native_born,40,57227.0,12.0,57066.0,64.0,85.0,married,not_student,F,in_last_year,worked,English,1,0,0,0,0,1,0,38155,0,0.17973525612093935
13896,87738,58,citizen_birth,native_born,38,19252.0,88.0,19070.0,93.0,1.0,married,not_student,M,in_last_year,worked,English,1,0,0,0,0,1,0,38155,0,0.43901173707296476
13897,87753,75,citizen_birth,native_born,0,29034.0,28.0,8.0,470.0,28528.0,married,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,38161,0,0.309796180355866
13898,87754,77,citizen_birth,native_born,0,34172.0,74.0,46.0,92.0,33960.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38161,0,0.18924456144426136
13899,87783,59,citizen_birth,native_born,40,24329.0,84.0,24098.0,99.0,48.0,married,not_student,F,in_last_year,not_reported,English,0,0,1,0,0,0,0,38172,0,0.3447511749984387
13900,87784,53,citizen_birth,native_born,50,100190.0,51.0,95055.0,5067.0,17.0,married,not_student,M,in_last_year,not_reported,English,0,0,1,0,0,0,0,38172,0,0.1613507773148036
13901,87789,46,citizen_birth,native_born,50,52197.0,4.0,52071.0,23.0,99.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38174,0,0.2191316091253749
13902,87790,47,citizen_birth,native_born,48,120189.0,83.0,120020.0,24.0,62.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38174,0,0.09633338591025814
13903,87799,23,citizen_birth,native_born,45,13254.0,15.0,13066.0,97.0,76.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38179,1,0.6289867229499335
13904,87800,23,citizen_birth,native_born,40,25798.0,8.0,25672.0,92.0,26.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38179,0,0.43218615887608186
13905,87821,46,citizen_birth,native_born,10,19160.0,4042.0,27.0,15076.0,15.0,never_married,not_student,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,38186,0,0.49556672719720113
13906,87822,49,citizen_birth,native_born,30,9248.0,3081.0,68.0,6031.0,68.0,never_married,not_student,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,38186,0,0.42510434518650453
13907,87829,52,citizen_birth,native_born,0,199.0,97.0,20.0,66.0,16.0,married,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,38189,0,0.40579494595255383
13908,87830,51,citizen_birth,native_born,50,250157.0,14.0,250055.0,19.0,69.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38189,0,0.0036767574651643932
13909,87831,26,citizen_birth,native_born,50,115081.0,12.0,115004.0,10.0,55.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38189,0,0.09912799635161415
13910,87848,53,citizen_birth,native_born,0,9123.0,51.0,17.0,90.0,8965.0,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,38198,1,0.576617767279805
13911,87849,52,citizen_birth,native_born,0,188.0,40.0,97.0,40.0,11.0,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,38198,0,0.499784347156515
13912,87857,80,citizen_birth,native_born,30,57613.0,5.0,29589.0,30.0,27989.0,widowed,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38200,0,0.18562920494267837
13913,87863,78,citizen_birth,native_born,0,13453.0,82.0,55.0,75.0,13241.0,married,not_student,M,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,38205,0,0.43274192645109655
13914,87864,64,citizen_birth,native_born,0,200.0,73.0,5.0,76.0,46.0,married,not_student,F,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,38205,0,0.42320467597245387
13915,87865,35,citizen_birth,native_born,0,7893.0,78.0,39.0,67.0,7709.0,never_married,not_student,M,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,38205,1,0.6414373775983128
13916,87876,60,citizen_birth,native_born,0,190.0,7.0,90.0,59.0,34.0,never_married,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,38211,0,0.414292917854086
13917,87909,55,citizen_birth,native_born,46,45716.0,93.0,45003.0,558.0,62.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38225,0,0.35298949737121493
13918,87943,64,citizen_birth,native_born,0,8737.0,20.0,90.0,74.0,8553.0,divorced,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,38240,0,0.29447540788744864
13919,87965,35,citizen_birth,native_born,40,57198.0,60.0,57005.0,86.0,47.0,divorced,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,38251,0,0.2375648540290023
13920,87968,63,citizen_birth,native_born,0,59014.0,55.0,4.0,52.0,58903.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38252,0,0.21712098854344503
13921,87969,48,citizen_birth,native_born,0,155.0,30.0,46.0,32.0,47.0,married,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,38252,0,0.41928380955349337
13922,87970,30,citizen_birth,native_born,40,35186.0,40.0,35061.0,29.0,56.0,separated,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38252,0,0.394965864791616
13923,87971,27,citizen_birth,native_born,40,42194.0,2026.0,40075.0,73.0,20.0,separated,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38252,0,0.4948733262854295
13924,87979,74,citizen_birth,native_born,32,42268.0,45.0,28849.0,95.0,13279.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38254,0,0.1627808371973399
13925,87980,56,citizen_birth,native_born,0,165.0,56.0,16.0,31.0,62.0,divorced,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,38254,0,0.4840375820570088
13926,87994,80,citizen_birth,native_born,0,184165.0,37.0,63.0,8040.0,176025.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38260,0,0.013481735784265923
13927,88000,40,citizen_birth,native_born,42,65180.0,19.0,65095.0,65.0,1.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38263,0,0.18362630661311297
13928,88001,47,citizen_birth,native_born,40,92307.0,32.0,92091.0,91.0,93.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38263,0,0.1594993870222374
13929,88043,56,citizen_birth,native_born,35,123269.0,54.0,105097.0,18046.0,72.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38279,0,0.07823025552890238
13930,88044,55,citizen_birth,native_born,35,125172.0,91.0,125046.0,5.0,30.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38279,0,0.04698538691429579
13931,88048,54,citizen_birth,native_born,55,40214.0,100.0,40062.0,37.0,15.0,married,not_student,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,38282,0,0.3563056512444667
13932,88049,50,citizen_birth,native_born,40,25265.0,58.0,25037.0,92.0,78.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38282,0,0.3153659424681678
13933,88059,37,noncitizen,foreign_born,0,5495.0,32.0,2.0,20.0,5441.0,separated,not_student,F,in_last_five_years,did_not_work,Bantu,0,0,1,0,0,0,0,38286,1,0.9473648495193907
13934,88069,58,citizen_birth,native_born,0,163.0,76.0,51.0,29.0,7.0,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,38290,0,0.479412503131666
13935,88071,47,citizen_birth,native_born,0,220.0,75.0,57.0,64.0,24.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38291,0,0.4222764880232556
13936,88072,53,citizen_birth,native_born,0,12461.0,48.0,13.0,45.0,12355.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38291,0,0.4642476190955616
13937,88073,20,citizen_birth,native_born,0,183.0,59.0,10.0,50.0,64.0,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38291,1,0.5500946108954617
13938,88076,34,citizen_birth,native_born,40,40154.0,70.0,40002.0,54.0,28.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38292,0,0.29381764643600683
13939,88077,36,citizen_birth,native_born,45,50140.0,94.0,50042.0,2.0,2.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38292,0,0.3569497337117815
13940,88093,30,citizen_birth,native_born,18,2166.0,79.0,1993.0,60.0,34.0,never_married,not_student,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,38301,1,0.5187296354509783
13941,88095,36,citizen_birth,native_born,40,40175.0,28.0,40085.0,55.0,7.0,separated,not_student,M,in_last_year,worked,English,0,0,1,0,0,0,0,38301,1,0.5338911531276073
13942,88103,59,citizen_birth,native_born,45,65155.0,44.0,65061.0,46.0,4.0,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38306,0,0.2024679249030368
13943,88104,49,citizen_birth,native_born,40,21019.0,72.0,20823.0,59.0,65.0,never_married,not_student,F,in_last_year,not_reported,English,0,0,0,0,0,1,0,38306,0,0.37152691194519305
13944,88113,59,citizen_birth,native_born,50,40180.0,76.0,28025.0,12072.0,7.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38309,0,0.33761805433609837
13945,88114,56,citizen_birth,native_born,40,45110.0,11.0,45074.0,18.0,7.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38309,0,0.21677338758824413
13946,88122,34,citizen_birth,native_born,40,90198.0,97.0,90035.0,59.0,7.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38313,0,0.191743859959739
13947,88123,35,citizen_naturalized,foreign_born,40,57282.0,62.0,57087.0,40.0,93.0,married,not_student,F,in_last_year,worked,English,0,1,0,0,0,0,0,38313,1,0.5178851261103528
13948,88159,71,citizen_birth,native_born,18,37517.0,29.0,21085.0,61.0,16342.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38333,0,0.17713767686289625
13949,88160,34,citizen_birth,native_born,42,67192.0,69.0,67050.0,58.0,15.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38334,0,0.21267799084424532
13950,88161,38,citizen_birth,native_born,44,66266.0,97.0,66098.0,55.0,16.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38334,0,0.16431975193359863
13951,88225,65,citizen_birth,native_born,45,40155.0,17.0,40052.0,54.0,32.0,widowed,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38359,0,0.2987939194864635
13952,88228,49,citizen_naturalized,foreign_born,40,89248.0,84.0,89056.0,72.0,36.0,married,private_school,F,in_last_year,worked,Spanish,0,0,0,0,0,0,1,38362,0,0.3079524400960542
13953,88229,61,noncitizen,foreign_born,55,29215.0,29132.0,37.0,15.0,31.0,married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,0,1,38362,1,0.9236906334154636
13954,88230,22,citizen_birth,native_born,0,8693.0,46.0,48.0,51.0,8548.0,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,0,1,38362,1,0.6887555470630004
13955,88231,64,citizen_birth,native_born,40,76442.0,4.0,40030.0,4177.0,32231.0,widowed,not_student,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,38363,0,0.24605619984865162
13956,88232,40,citizen_birth,native_born,40,31142.0,8.0,31042.0,84.0,8.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38363,0,0.3175790005327418
13957,88249,70,citizen_birth,native_born,0,36583.0,6.0,31.0,11.0,36535.0,widowed,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38369,0,0.38647760571120343
13958,88250,65,citizen_birth,native_born,0,23225.0,20.0,101.0,42.0,23062.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38370,0,0.3493383219782241
13959,88255,30,citizen_birth,native_born,70,65331.0,99.0,65095.0,60.0,77.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38372,0,0.3187485764603663
13960,88256,29,citizen_birth,native_born,5,436.0,60.0,322.0,32.0,22.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38372,0,0.4857441274559168
13961,88263,94,citizen_birth,native_born,0,4545.0,26.0,54.0,76.0,4389.0,widowed,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,38376,0,0.3506068679045058
13962,88299,94,citizen_birth,native_born,0,14208.0,96.0,27.0,2036.0,12049.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38392,0,0.3048182082128564
13963,88300,40,citizen_birth,native_born,0,2239.0,51.0,96.0,32.0,2060.0,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,38393,1,0.5297436781524151
13964,88303,94,citizen_birth,native_born,0,277.0,87.0,37.0,97.0,56.0,never_married,not_student,M,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,38394,0,0.42620719529402135
13965,88304,20,citizen_birth,native_born,18,9699.0,40.0,9604.0,54.0,1.0,never_married,public_school,F,in_last_year,worked,English,0,0,0,0,0,1,1,38395,0,0.4414654661658262
13966,88315,54,citizen_birth,native_born,60,90226.0,44.0,90073.0,87.0,22.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38402,0,0.1606265633100324
13967,88316,58,citizen_birth,native_born,40,65187.0,39.0,65079.0,38.0,31.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,38402,0,0.14877145414175832
13968,88330,40,citizen_birth,native_born,45,52267.0,59.0,52030.0,79.0,99.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38409,0,0.36707629266519537
13969,88338,52,citizen_birth,native_born,40,52141.0,43.0,52008.0,51.0,39.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,38414,0,0.2962106983155591
13970,88339,54,citizen_birth,native_born,0,244.0,0.0,93.0,53.0,98.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38414,0,0.3989833444559911
13971,88340,26,citizen_birth,native_born,0,8626.0,54.0,99.0,17.0,8456.0,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,38414,1,0.6113572679490321
13972,88341,28,citizen_birth,native_born,0,286.0,96.0,71.0,74.0,45.0,never_married,not_student,M,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,38415,1,0.6987115808156527
13973,88350,42,citizen_birth,native_born,20,38354.0,19.0,36054.0,66.0,2215.0,married,not_student,M,in_last_year,worked,English,0,1,0,0,0,0,0,38418,0,0.38036525981471814
